order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty,payment_type
10263,1,21,Blanket,Bedroom Furniture,29.99,2021-12-21T19:57:32.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000010263,N,Insufficient Funds,4.0,Card
10264,1,21,Blanket,Bedroom Furniture,29.99,2021-12-06T21:07:54.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000010264,N,Insufficient Funds,3.0,Internet Banking
10265,20,21,Blanket,Bedroom Furniture,29.99,2021-12-27T06:17:41.000-06:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000010265,N,Insufficient Funds,18.0,Card
10266,14,21,Blanket,Bedroom Furniture,29.99,2021-12-14T01:52:02.000-06:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000010266,Y,SUCCESS,2.0,Internet Banking
10267,8,21,Blanket,Bedroom Furniture,29.99,2021-12-16T09:26:18.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000010267,Y,SUCCESS,35.0,UPI
10268,9,21,Blanket,Bedroom Furniture,29.99,2021-12-15T03:28:53.000-06:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000010268,N,Network Error,4.0,Internet Banking
10269,3,21,Blanket,Bedroom Furniture,29.99,2021-12-02T01:44:33.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000010269,N,Network Error,5.0,Internet Banking
10270,20,21,Blanket,Bedroom Furniture,29.99,2021-12-03T07:15:17.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000010270,Y,SUCCESS,10.0,Internet Banking
10271,4,21,Blanket,Bedroom Furniture,29.99,2021-12-28T02:31:09.000-06:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000010271,Y,SUCCESS,4.0,Internet Banking
10272,3,21,Blanket,Bedroom Furniture,29.99,2021-12-30T01:33:38.000-06:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000010272,Y,SUCCESS,3.0,Internet Banking
10273,9,21,Blanket,Bedroom Furniture,29.99,2021-12-09T21:37:49.000-06:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000010273,Y,SUCCESS,3.0,Internet Banking
10274,20,21,Blanket,Bedroom Furniture,29.99,2021-12-30T23:47:56.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000010274,Y,SUCCESS,28.0,Internet Banking
10275,4,21,Blanket,Bedroom Furniture,29.99,2021-12-17T17:28:13.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000010275,Y,SUCCESS,1.0,Internet Banking
10276,11,21,Blanket,Bedroom Furniture,29.99,2021-12-19T13:31:28.000-06:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000010276,Y,SUCCESS,5.0,Internet Banking
10277,20,21,Blanket,Bedroom Furniture,29.99,2021-12-25T11:32:59.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000010277,N,Network Error,28.0,Internet Banking
10278,14,21,Blanket,Bedroom Furniture,29.99,2021-12-04T22:35:15.000-06:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000010278,Y,SUCCESS,2.0,Card
10279,4,21,Blanket,Bedroom Furniture,29.99,2021-12-24T04:50:36.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000010279,N,Network Error,5.0,Internet Banking
10280,16,21,Blanket,Bedroom Furniture,29.99,2021-12-14T03:57:25.000-06:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000010280,Y,SUCCESS,4.0,Wallet
10281,20,21,Blanket,Bedroom Furniture,29.99,2021-12-22T08:37:13.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000010281,N,Insufficient Funds,15.0,Card
10282,18,21,Blanket,Bedroom Furniture,29.99,2021-12-06T16:25:22.000-06:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000010282,N,Insufficient Funds,4.0,Internet Banking
10283,4,21,Blanket,Bedroom Furniture,29.99,2021-12-16T08:47:11.000-06:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000010283,N,Network Error,2.0,Card
10284,3,21,Blanket,Bedroom Furniture,29.99,2021-12-11T17:25:43.000-06:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000010284,Y,SUCCESS,3.0,Card
10285,18,21,Blanket,Bedroom Furniture,29.99,2021-12-29T09:02:05.000-06:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000010285,Y,SUCCESS,3.0,Card
10286,7,21,Blanket,Bedroom Furniture,29.99,2021-12-04T08:01:50.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000010286,N,Insufficient Funds,3.0,Card
10287,5,21,Blanket,Bedroom Furniture,29.99,2021-12-01T21:30:13.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000010287,Y,SUCCESS,3.0,Internet Banking
10288,17,21,Blanket,Bedroom Furniture,29.99,2021-12-08T12:45:09.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000010288,Y,SUCCESS,5.0,Internet Banking
10289,11,21,Blanket,Bedroom Furniture,29.99,2021-12-30T09:10:34.000-06:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000010289,N,Insufficient Funds,1.0,Internet Banking
10290,20,21,Blanket,Bedroom Furniture,29.99,2021-12-28T17:49:43.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000010290,Y,SUCCESS,8.0,Internet Banking
10291,15,21,Blanket,Bedroom Furniture,29.99,2021-12-19T03:39:57.000-06:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000010291,N,Network Error,2.0,Internet Banking
10292,14,21,Blanket,Bedroom Furniture,29.99,2021-12-04T09:33:48.000-06:00,Nathan King,Canada,Calgary,TimelessHomeStyles.com,CODE000000010292,N,Insufficient Funds,2.0,Card
10293,8,21,Blanket,Bedroom Furniture,29.99,2021-12-06T13:28:48.000-06:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000010293,Y,SUCCESS,10.0,Internet Banking
10294,10,21,Blanket,Bedroom Furniture,29.99,2021-12-21T06:21:08.000-06:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000010294,Y,SUCCESS,5.0,Card
10295,5,21,Blanket,Bedroom Furniture,29.99,2021-12-07T14:46:01.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000010295,Y,SUCCESS,5.0,Internet Banking
10296,2,21,Blanket,Bedroom Furniture,29.99,2021-12-14T20:24:45.000-06:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000010296,Y,SUCCESS,28.0,Internet Banking
10297,1,21,Blanket,Bedroom Furniture,29.99,2021-12-31T02:01:13.000-06:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000010297,Y,SUCCESS,4.0,Internet Banking
10298,6,21,Blanket,Bedroom Furniture,29.99,2021-12-23T02:26:08.000-06:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000010298,N,Insufficient Funds,5.0,Internet Banking
10299,10,21,Blanket,Bedroom Furniture,29.99,2021-12-06T01:41:34.000-06:00,Jack Lewis,Australia,Perth,TimelessHomeStyles.com,CODE000000010299,Y,SUCCESS,2.0,Internet Banking
10300,4,22,Hammock,Outdoor Furniture,49.99,2020-06-27T10:22:21.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000010300,Y,SUCCESS,2.0,Internet Banking
10301,17,22,Hammock,Outdoor Furniture,49.99,2020-07-15T19:40:13.000-05:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000010301,N,Network Error,4.0,Internet Banking
10302,10,22,Hammock,Outdoor Furniture,49.99,2020-07-25T21:19:05.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000010302,Y,SUCCESS,1.0,Internet Banking
10303,3,22,Hammock,Outdoor Furniture,49.99,2020-08-25T05:44:11.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000010303,N,Insufficient Funds,3.0,Internet Banking
10304,5,22,Hammock,Outdoor Furniture,49.99,2020-06-10T03:25:14.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000010304,Y,SUCCESS,2.0,Internet Banking
10305,17,22,Hammock,Outdoor Furniture,49.99,2020-06-24T10:43:06.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000010305,Y,SUCCESS,5.0,Internet Banking
10306,15,22,Hammock,Outdoor Furniture,49.99,2020-08-07T19:36:42.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000010306,N,Insufficient Funds,2.0,Internet Banking
10307,14,22,Hammock,Outdoor Furniture,49.99,2020-08-21T01:28:35.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000010307,N,Network Error,4.0,UPI
10308,4,22,Hammock,Outdoor Furniture,49.99,2020-08-20T10:28:46.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000010308,Y,SUCCESS,5.0,Internet Banking
10309,9,22,Hammock,Outdoor Furniture,49.99,2020-07-20T23:05:02.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000010309,N,Network Error,2.0,Internet Banking
10310,17,22,Hammock,Outdoor Furniture,49.99,2020-07-14T16:42:40.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000010310,Y,SUCCESS,3.0,Internet Banking
10311,18,22,Hammock,Outdoor Furniture,49.99,2020-06-17T10:24:37.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000010311,N,Insufficient Funds,1.0,Card
10312,1,22,Hammock,Outdoor Furniture,49.99,2020-07-07T20:25:28.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000010312,Y,SUCCESS,2.0,UPI
10313,9,22,Hammock,Outdoor Furniture,49.99,2020-06-06T23:55:18.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000010313,N,Network Error,3.0,Internet Banking
10314,6,22,Hammock,Outdoor Furniture,49.99,2020-07-04T21:58:25.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000010314,N,Insufficient Funds,3.0,Internet Banking
10315,3,22,Hammock,Outdoor Furniture,49.99,2020-08-03T18:38:15.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000010315,N,Network Error,5.0,Internet Banking
10316,19,22,Hammock,Outdoor Furniture,49.99,2020-07-29T19:37:17.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000010316,N,Network Error,2.0,Internet Banking
10317,7,22,Hammock,Outdoor Furniture,49.99,2020-06-03T22:17:02.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000010317,Y,SUCCESS,2.0,Internet Banking
10318,13,22,Hammock,Outdoor Furniture,49.99,2020-08-27T13:10:11.000-05:00,Mona Hall,Germany,Berlin,TimelessHomeStyles.com,CODE000000010318,Y,SUCCESS,5.0,Internet Banking
10319,9,22,Hammock,Outdoor Furniture,49.99,2020-07-21T02:32:01.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000010319,Y,SUCCESS,3.0,Internet Banking
10320,12,22,Hammock,Outdoor Furniture,49.99,2020-06-22T13:08:37.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000010320,Y,SUCCESS,5.0,Card
10321,6,22,Hammock,Outdoor Furniture,49.99,2020-07-21T23:17:51.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000010321,Y,SUCCESS,4.0,Internet Banking
10322,7,22,Hammock,Outdoor Furniture,49.99,2020-08-28T13:21:08.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000010322,N,Insufficient Funds,5.0,Internet Banking
10323,11,22,Hammock,Outdoor Furniture,49.99,2020-07-18T09:53:15.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000010323,N,Insufficient Funds,4.0,Internet Banking
10324,16,22,Hammock,Outdoor Furniture,49.99,2020-07-31T05:31:52.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000010324,N,Network Error,5.0,Card
10325,1,22,Hammock,Outdoor Furniture,49.99,2020-08-19T19:12:42.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000010325,Y,SUCCESS,2.0,Card
10326,3,22,Hammock,Outdoor Furniture,49.99,2020-07-21T04:39:43.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000010326,N,Insufficient Funds,3.0,Internet Banking
10327,15,22,Hammock,Outdoor Furniture,49.99,2020-06-19T11:51:12.000-05:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000010327,N,Network Error,2.0,Internet Banking
10328,8,22,Hammock,Outdoor Furniture,49.99,2020-07-26T23:03:26.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000010328,N,Network Error,24.0,Internet Banking
10329,19,22,Hammock,Outdoor Furniture,49.99,2020-08-18T06:16:01.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000010329,N,Network Error,5.0,Internet Banking
10330,14,22,Hammock,Outdoor Furniture,49.99,2020-07-20T15:05:52.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000010330,N,Network Error,2.0,Card
10331,13,22,Hammock,Outdoor Furniture,49.99,2020-06-05T07:33:16.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000010331,Y,SUCCESS,18.0,Internet Banking
10332,2,22,Hammock,Outdoor Furniture,49.99,2020-08-07T04:34:30.000-05:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000010332,N,Insufficient Funds,7.0,Internet Banking
10333,7,22,Hammock,Outdoor Furniture,49.99,2020-08-10T08:32:59.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000010333,N,Insufficient Funds,2.0,Internet Banking
10334,4,22,Hammock,Outdoor Furniture,49.99,2020-06-17T13:51:41.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000010334,Y,SUCCESS,3.0,Internet Banking
10335,16,22,Hammock,Outdoor Furniture,49.99,2020-06-08T04:25:14.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000010335,Y,SUCCESS,3.0,Internet Banking
10336,13,22,Hammock,Outdoor Furniture,49.99,2020-08-24T15:24:45.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000010336,Y,SUCCESS,18.0,Card
10337,18,22,Hammock,Outdoor Furniture,49.99,2020-06-07T16:39:56.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000010337,Y,SUCCESS,3.0,Internet Banking
10338,12,22,Hammock,Outdoor Furniture,49.99,2020-06-01T01:13:49.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000010338,Y,SUCCESS,5.0,Internet Banking
10339,18,22,Hammock,Outdoor Furniture,49.99,2020-08-08T13:18:48.000-05:00,Rachel Evans,Germany,Munich,CozyCornerDecor.com,CODE000000010339,N,Insufficient Funds,1.0,Internet Banking
10340,5,22,Hammock,Outdoor Furniture,49.99,2020-08-30T09:39:33.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000010340,Y,SUCCESS,2.0,Internet Banking
10341,6,22,Hammock,Outdoor Furniture,49.99,2020-07-20T04:18:47.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000010341,N,Insufficient Funds,4.0,Card
10342,5,22,Hammock,Outdoor Furniture,49.99,2020-07-28T17:44:42.000-05:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000010342,N,Network Error,2.0,Card
10343,20,22,Hammock,Outdoor Furniture,49.99,2020-08-01T02:17:47.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000010343,Y,SUCCESS,10.0,UPI
10344,1,22,Hammock,Outdoor Furniture,49.99,2020-06-02T06:38:07.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000010344,N,Insufficient Funds,4.0,Wallet
10345,13,22,Hammock,Outdoor Furniture,49.99,2020-06-13T00:44:29.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000010345,N,Insufficient Funds,24.0,Internet Banking
10346,10,22,Hammock,Outdoor Furniture,49.99,2020-08-21T13:02:11.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000010346,Y,SUCCESS,1.0,Internet Banking
10347,2,22,Hammock,Outdoor Furniture,49.99,2020-07-01T18:21:54.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000010347,N,Network Error,24.0,Internet Banking
10348,1,22,Hammock,Outdoor Furniture,49.99,2020-06-26T21:44:07.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000010348,N,Network Error,1.0,Internet Banking
10349,19,22,Hammock,Outdoor Furniture,49.99,2020-07-04T15:41:55.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000010349,Y,SUCCESS,2.0,Internet Banking
10350,18,22,Hammock,Outdoor Furniture,49.99,2020-08-31T06:45:18.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000010350,N,Network Error,4.0,Card
10351,5,22,Hammock,Outdoor Furniture,49.99,2020-06-20T14:39:48.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000010351,Y,SUCCESS,3.0,Internet Banking
10352,17,22,Hammock,Outdoor Furniture,49.99,2020-07-16T23:50:04.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000010352,Y,SUCCESS,4.0,Internet Banking
10353,18,22,Hammock,Outdoor Furniture,49.99,2020-07-05T07:23:52.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000010353,Y,SUCCESS,1.0,Internet Banking
10354,9,22,Hammock,Outdoor Furniture,49.99,2020-07-16T05:00:20.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000010354,Y,SUCCESS,3.0,Internet Banking
10355,5,22,Hammock,Outdoor Furniture,49.99,2020-08-01T06:17:35.000-05:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000010355,N,Insufficient Funds,2.0,Internet Banking
10356,18,22,Hammock,Outdoor Furniture,49.99,2020-07-04T16:44:26.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000010356,N,Insufficient Funds,3.0,Card
10357,16,22,Hammock,Outdoor Furniture,49.99,2020-07-07T21:45:58.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000010357,N,Insufficient Funds,5.0,Internet Banking
10358,18,22,Hammock,Outdoor Furniture,49.99,2020-06-10T05:38:23.000-05:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000010358,N,Insufficient Funds,3.0,Card
10359,4,22,Hammock,Outdoor Furniture,49.99,2020-08-08T14:14:10.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000010359,N,Network Error,2.0,Card
10360,19,22,Hammock,Outdoor Furniture,49.99,2020-08-11T21:24:18.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000010360,Y,SUCCESS,3.0,Internet Banking
10361,4,22,Hammock,Outdoor Furniture,49.99,2020-07-05T18:13:35.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000010361,Y,SUCCESS,5.0,Internet Banking
10362,3,22,Hammock,Outdoor Furniture,49.99,2020-07-09T07:02:08.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000010362,Y,SUCCESS,3.0,Internet Banking
10363,3,22,Hammock,Outdoor Furniture,49.99,2020-08-06T20:11:36.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000010363,N,Network Error,4.0,Internet Banking
10364,1,22,Hammock,Outdoor Furniture,49.99,2020-08-31T18:55:52.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000010364,N,Insufficient Funds,4.0,Internet Banking
10365,18,22,Hammock,Outdoor Furniture,49.99,2020-06-07T20:11:35.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000010365,N,Insufficient Funds,4.0,Internet Banking
10366,17,22,Hammock,Outdoor Furniture,49.99,2020-07-08T20:25:38.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000010366,Y,SUCCESS,5.0,Internet Banking
10367,15,22,Hammock,Outdoor Furniture,49.99,2020-06-20T18:41:46.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000010367,Y,SUCCESS,2.0,Card
10368,19,22,Hammock,Outdoor Furniture,49.99,2020-08-24T12:48:48.000-05:00,Sam Phillips,Canada,Montreal,CozyCornerDecor.com,CODE000000010368,Y,SUCCESS,2.0,Card
10369,15,22,Hammock,Outdoor Furniture,49.99,2020-06-28T12:59:44.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000010369,N,Insufficient Funds,2.0,Card
10370,6,22,Hammock,Outdoor Furniture,49.99,2020-06-21T11:34:46.000-05:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000010370,Y,SUCCESS,3.0,Internet Banking
10371,17,22,Hammock,Outdoor Furniture,49.99,2020-07-29T15:59:24.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000010371,Y,SUCCESS,2.0,Internet Banking
10372,7,22,Hammock,Outdoor Furniture,49.99,2020-08-20T09:08:22.000-05:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000010372,N,Network Error,4.0,Internet Banking
10373,20,22,Hammock,Outdoor Furniture,49.99,2020-06-27T05:02:26.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000010373,N,Insufficient Funds,20.0,Internet Banking
10374,13,22,Hammock,Outdoor Furniture,49.99,2020-06-11T01:56:16.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000010374,Y,SUCCESS,35.0,Internet Banking
10375,12,22,Hammock,Outdoor Furniture,49.99,2020-07-04T07:14:46.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000010375,Y,SUCCESS,3.0,Internet Banking
10376,18,22,Hammock,Outdoor Furniture,49.99,2020-06-08T22:25:22.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000010376,N,Insufficient Funds,2.0,Internet Banking
10377,8,22,Hammock,Outdoor Furniture,49.99,2020-06-08T16:22:52.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000010377,Y,SUCCESS,36.0,Internet Banking
10378,16,22,Hammock,Outdoor Furniture,49.99,2020-07-03T00:36:15.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000010378,Y,SUCCESS,3.0,Internet Banking
10379,19,22,Hammock,Outdoor Furniture,49.99,2020-07-03T20:56:08.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000010379,Y,SUCCESS,3.0,Internet Banking
10380,6,22,Hammock,Outdoor Furniture,49.99,2020-08-17T01:44:28.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000010380,Y,SUCCESS,5.0,Internet Banking
10381,10,22,Hammock,Outdoor Furniture,49.99,2020-06-16T13:20:35.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000010381,Y,SUCCESS,2.0,Internet Banking
10382,3,22,Hammock,Outdoor Furniture,49.99,2020-08-22T00:12:07.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000010382,N,Network Error,2.0,Internet Banking
10383,3,22,Hammock,Outdoor Furniture,49.99,2020-06-04T03:23:42.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000010383,Y,SUCCESS,4.0,Internet Banking
10384,8,22,Hammock,Outdoor Furniture,49.99,2020-08-30T23:18:37.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000010384,Y,SUCCESS,5.0,Internet Banking
10385,17,22,Hammock,Outdoor Furniture,49.99,2020-06-30T03:22:34.000-05:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000010385,N,Network Error,4.0,Internet Banking
10386,10,22,Hammock,Outdoor Furniture,49.99,2020-06-14T16:32:28.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000010386,Y,SUCCESS,1.0,Card
10387,7,22,Hammock,Outdoor Furniture,49.99,2020-07-15T19:37:29.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000010387,Y,SUCCESS,3.0,Card
10388,6,22,Hammock,Outdoor Furniture,49.99,2020-06-20T09:33:54.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000010388,N,Network Error,3.0,UPI
10389,20,22,Hammock,Outdoor Furniture,49.99,2020-08-23T12:44:26.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000010389,N,Insufficient Funds,24.0,Card
10390,5,22,Hammock,Outdoor Furniture,49.99,2020-06-30T09:21:26.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000010390,N,Insufficient Funds,3.0,Internet Banking
10391,3,22,Hammock,Outdoor Furniture,49.99,2020-08-16T05:55:08.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000010391,Y,SUCCESS,3.0,UPI
10392,14,22,Hammock,Outdoor Furniture,49.99,2020-07-06T09:19:28.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000010392,Y,SUCCESS,4.0,Internet Banking
10393,19,22,Hammock,Outdoor Furniture,49.99,2020-08-12T14:58:26.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000010393,N,Network Error,4.0,Internet Banking
10394,3,22,Hammock,Outdoor Furniture,49.99,2020-08-23T07:28:49.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000010394,Y,SUCCESS,3.0,Internet Banking
10395,9,22,Hammock,Outdoor Furniture,49.99,2020-06-16T13:04:46.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000010395,N,Insufficient Funds,2.0,Internet Banking
10396,1,22,Hammock,Outdoor Furniture,49.99,2020-07-27T19:55:17.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000010396,Y,SUCCESS,5.0,Internet Banking
10397,5,22,Hammock,Outdoor Furniture,49.99,2020-07-08T13:08:36.000-05:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000010397,Y,SUCCESS,4.0,Internet Banking
