order_id,customer_id,product_id,product_name,product_category,price,random_timestamp,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
7787,13,11,Vanity Dresser,Bedroom Furniture,189.99,2020-10-27T20:25:56.000-05:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000007787,Y,SUCCESS
7789,6,11,Vanity Dresser,Bedroom Furniture,189.99,2021-12-08T03:20:29.000-06:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000007789,Y,SUCCESS
7797,7,11,Vanity Dresser,Bedroom Furniture,189.99,2021-09-01T01:42:33.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007797,Y,SUCCESS
7805,2,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-05T12:40:01.000-06:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000007805,N,Network Error
7823,12,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-06T20:13:59.000-06:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000007823,N,Insufficient Funds
7846,10,11,Vanity Dresser,Bedroom Furniture,189.99,2021-07-04T08:21:34.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000007846,N,Insufficient Funds
7856,4,11,Vanity Dresser,Bedroom Furniture,189.99,2021-08-31T22:46:56.000-05:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000007856,N,Insufficient Funds
7862,13,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-15T00:30:25.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000007862,N,Insufficient Funds
7865,9,11,Vanity Dresser,Bedroom Furniture,189.99,2021-02-05T00:59:25.000-06:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000007865,Y,SUCCESS
7872,7,11,Vanity Dresser,Bedroom Furniture,189.99,2020-06-18T07:07:37.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007872,N,Network Error
7876,17,11,Vanity Dresser,Bedroom Furniture,189.99,2021-11-30T18:14:01.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000007876,Y,SUCCESS
7939,12,11,Vanity Dresser,Bedroom Furniture,189.99,2020-03-12T23:23:59.000-05:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000007939,Y,SUCCESS
7962,13,11,Vanity Dresser,Bedroom Furniture,189.99,2021-05-17T01:27:04.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000007962,Y,SUCCESS
7983,20,11,Vanity Dresser,Bedroom Furniture,189.99,2021-03-16T13:16:33.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000007983,Y,SUCCESS
7993,19,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-07T23:27:07.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000007993,N,Network Error
8001,5,11,Vanity Dresser,Bedroom Furniture,189.99,2021-02-14T03:37:48.000-06:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000008001,Y,SUCCESS
8014,18,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-29T06:56:54.000-06:00,Rachel Evans,Germany,Munich,CozyCornerDecor.com,CODE000000008014,N,Network Error
8019,9,11,Vanity Dresser,Bedroom Furniture,189.99,2020-05-18T15:25:58.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000008019,Y,SUCCESS
8068,13,11,Vanity Dresser,Bedroom Furniture,189.99,2021-02-04T10:26:20.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000008068,Y,SUCCESS
8093,8,11,Vanity Dresser,Bedroom Furniture,189.99,2021-11-27T07:02:28.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000008093,Y,SUCCESS
8122,13,11,Vanity Dresser,Bedroom Furniture,189.99,2021-02-04T12:07:26.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000008122,N,Network Error
8123,19,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-01T07:43:36.000-06:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000008123,Y,SUCCESS
7512,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-26T08:44:44.000-05:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000007512,Y,SUCCESS
7522,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-06T17:48:35.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000007522,N,Network Error
7527,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-28T07:46:15.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000007527,N,Insufficient Funds
7578,2,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-11T06:47:55.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000007578,N,Insufficient Funds
7594,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-01T14:44:04.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000007594,N,Insufficient Funds
7603,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-25T16:02:30.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007603,N,Network Error
7618,15,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-28T14:07:51.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000007618,N,Insufficient Funds
7623,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-07T07:27:12.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000007623,N,Insufficient Funds
7638,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-31T00:55:29.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000007638,Y,SUCCESS
7648,15,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-16T05:43:20.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000007648,Y,SUCCESS
7673,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-12T05:02:09.000-05:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000007673,N,Insufficient Funds
7682,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-23T18:46:50.000-05:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000007682,N,Insufficient Funds
7703,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-26T01:53:21.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000007703,N,Insufficient Funds
7705,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-25T04:26:26.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000007705,N,Network Error
7719,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-19T12:46:28.000-05:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000007719,N,Insufficient Funds
7721,4,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-25T01:41:16.000-06:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000007721,N,Network Error
7735,7,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-02T11:37:30.000-05:00,Grace Thompson,Germany,Frankfurt,TimelessHomeStyles.com,CODE000000007735,N,Insufficient Funds
7784,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-07T07:31:31.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000007784,N,Insufficient Funds
7814,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-10T13:36:18.000-06:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000007814,N,Network Error
7834,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-11-13T12:57:28.000-06:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000007834,Y,SUCCESS
7838,15,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-06T00:58:43.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000007838,Y,SUCCESS
7845,15,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-05T04:20:50.000-06:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000007845,N,Network Error
7853,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-30T00:35:18.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000007853,N,Network Error
7869,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-24T22:45:16.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000007869,N,Network Error
7878,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-08-24T23:05:15.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000007878,N,Network Error
7894,14,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-25T14:47:45.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000007894,Y,SUCCESS
7906,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-01-02T14:44:27.000-06:00,Quinn Baker,Australia,Perth,HomeHavenFurniture.com,CODE000000007906,Y,SUCCESS
7918,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-12T09:20:35.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000007918,Y,SUCCESS
7921,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-14T23:52:57.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000007921,N,Insufficient Funds
7932,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-15T07:53:33.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007932,N,Insufficient Funds
7977,14,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-05T15:33:35.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000007977,N,Network Error
7994,7,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-10T03:36:16.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000007994,Y,SUCCESS
7997,19,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-08T08:22:00.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000007997,Y,SUCCESS
8031,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-19T20:18:12.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000008031,N,Insufficient Funds
8032,9,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-25T21:06:51.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000008032,N,Network Error
8046,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-11T13:09:25.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000008046,N,Insufficient Funds
8077,9,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-02T01:17:12.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000008077,Y,SUCCESS
8098,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-19T14:10:53.000-06:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000008098,Y,SUCCESS
7501,5,4,Recliner Chair,Living Room Furniture,249.99,2021-06-01T16:41:44.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000007501,N,Network Error
7507,18,4,Recliner Chair,Living Room Furniture,249.99,2021-08-25T08:05:47.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000007507,N,Network Error
7518,20,4,Recliner Chair,Living Room Furniture,249.99,2021-10-09T18:16:05.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000007518,Y,SUCCESS
7556,18,4,Recliner Chair,Living Room Furniture,249.99,2020-09-18T02:23:57.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000007556,Y,SUCCESS
7593,17,4,Recliner Chair,Living Room Furniture,249.99,2020-06-16T07:37:49.000-05:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000007593,Y,SUCCESS
7601,5,4,Recliner Chair,Living Room Furniture,249.99,2021-09-25T23:15:25.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000007601,Y,SUCCESS
7621,4,4,Recliner Chair,Living Room Furniture,249.99,2021-05-24T13:30:19.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000007621,Y,SUCCESS
7742,11,4,Recliner Chair,Living Room Furniture,249.99,2021-10-14T21:43:12.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007742,N,Network Error
7754,4,4,Recliner Chair,Living Room Furniture,249.99,2020-08-28T16:51:45.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000007754,N,Insufficient Funds
7774,10,4,Recliner Chair,Living Room Furniture,249.99,2020-07-28T12:24:12.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000007774,N,Insufficient Funds
7793,6,4,Recliner Chair,Living Room Furniture,249.99,2020-08-24T02:56:47.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000007793,Y,SUCCESS
7802,15,4,Recliner Chair,Living Room Furniture,249.99,2021-12-05T13:35:47.000-06:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000007802,N,Network Error
7828,9,4,Recliner Chair,Living Room Furniture,249.99,2020-03-19T16:07:56.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000007828,Y,SUCCESS
7831,3,4,Recliner Chair,Living Room Furniture,249.99,2021-02-13T15:50:27.000-06:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000007831,N,Network Error
7840,5,4,Recliner Chair,Living Room Furniture,249.99,2021-11-05T17:56:55.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000007840,N,Network Error
7855,5,4,Recliner Chair,Living Room Furniture,249.99,2021-11-17T03:44:34.000-06:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000007855,Y,SUCCESS
7888,18,4,Recliner Chair,Living Room Furniture,249.99,2020-07-22T08:00:07.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000007888,Y,SUCCESS
7889,11,4,Recliner Chair,Living Room Furniture,249.99,2021-08-21T18:58:20.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000007889,N,Network Error
7903,4,4,Recliner Chair,Living Room Furniture,249.99,2020-12-18T19:29:00.000-06:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000007903,Y,SUCCESS
7910,12,4,Recliner Chair,Living Room Furniture,249.99,2020-04-28T16:56:50.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000007910,N,Network Error
7912,13,4,Recliner Chair,Living Room Furniture,249.99,2020-07-01T10:16:58.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000007912,Y,SUCCESS
7955,18,4,Recliner Chair,Living Room Furniture,249.99,2021-10-24T07:48:45.000-05:00,Rachel Evans,Germany,Munich,CozyCornerDecor.com,CODE000000007955,Y,SUCCESS
7965,13,4,Recliner Chair,Living Room Furniture,249.99,2020-08-16T14:51:43.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000007965,Y,SUCCESS
7976,8,4,Recliner Chair,Living Room Furniture,249.99,2020-11-21T04:48:04.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000007976,N,Insufficient Funds
8004,14,4,Recliner Chair,Living Room Furniture,249.99,2021-05-20T19:31:15.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000008004,Y,SUCCESS
8015,9,4,Recliner Chair,Living Room Furniture,249.99,2020-09-02T20:34:17.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000008015,Y,SUCCESS
8021,3,4,Recliner Chair,Living Room Furniture,249.99,2020-03-25T05:53:52.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000008021,Y,SUCCESS
8024,18,4,Recliner Chair,Living Room Furniture,249.99,2020-02-29T17:28:44.000-06:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000008024,N,Network Error
8044,8,4,Recliner Chair,Living Room Furniture,249.99,2020-11-23T04:46:11.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000008044,Y,SUCCESS
8047,16,4,Recliner Chair,Living Room Furniture,249.99,2020-03-04T20:52:26.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000008047,N,Insufficient Funds
8076,20,4,Recliner Chair,Living Room Furniture,249.99,2021-08-25T15:22:47.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000008076,N,Insufficient Funds
8107,3,4,Recliner Chair,Living Room Furniture,249.99,2021-12-31T11:03:32.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000008107,N,Insufficient Funds
7500,10,13,Glass Console Table,Entryway Furniture,129.99,2020-09-22T00:49:31.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000007500,Y,SUCCESS
7529,16,13,Glass Console Table,Entryway Furniture,129.99,2021-03-29T08:57:18.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000007529,N,Network Error
7531,3,13,Glass Console Table,Entryway Furniture,129.99,2021-08-31T09:40:23.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000007531,Y,SUCCESS
7573,1,13,Glass Console Table,Entryway Furniture,129.99,2020-01-03T11:08:42.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000007573,Y,SUCCESS
7579,15,13,Glass Console Table,Entryway Furniture,129.99,2020-08-08T09:39:51.000-05:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000007579,N,Insufficient Funds
7585,20,13,Glass Console Table,Entryway Furniture,129.99,2021-07-09T16:35:29.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000007585,N,Insufficient Funds
7595,4,13,Glass Console Table,Entryway Furniture,129.99,2020-01-06T01:49:13.000-06:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000007595,N,Insufficient Funds
7631,6,13,Glass Console Table,Entryway Furniture,129.99,2021-08-22T06:34:05.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000007631,Y,SUCCESS
7644,11,13,Glass Console Table,Entryway Furniture,129.99,2020-04-07T16:50:38.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000007644,N,Insufficient Funds
7645,7,13,Glass Console Table,Entryway Furniture,129.99,2020-05-25T06:26:45.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000007645,N,Network Error
7654,17,13,Glass Console Table,Entryway Furniture,129.99,2021-09-23T15:17:34.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000007654,N,Insufficient Funds
7665,19,13,Glass Console Table,Entryway Furniture,129.99,2020-06-01T19:24:16.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000007665,N,Insufficient Funds
7674,13,13,Glass Console Table,Entryway Furniture,129.99,2020-10-02T09:34:09.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000007674,Y,SUCCESS
7677,13,13,Glass Console Table,Entryway Furniture,129.99,2021-11-20T13:19:19.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000007677,Y,SUCCESS
7678,16,13,Glass Console Table,Entryway Furniture,129.99,2020-02-13T16:22:05.000-06:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000007678,Y,SUCCESS
7714,19,13,Glass Console Table,Entryway Furniture,129.99,2020-01-28T23:01:52.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000007714,Y,SUCCESS
7746,11,13,Glass Console Table,Entryway Furniture,129.99,2021-11-22T20:58:22.000-06:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000007746,Y,SUCCESS
7772,11,13,Glass Console Table,Entryway Furniture,129.99,2020-09-13T00:11:20.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000007772,Y,SUCCESS
7786,7,13,Glass Console Table,Entryway Furniture,129.99,2021-07-30T08:24:34.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000007786,N,Insufficient Funds
7806,2,13,Glass Console Table,Entryway Furniture,129.99,2021-11-09T21:39:47.000-06:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000007806,Y,SUCCESS
7820,20,13,Glass Console Table,Entryway Furniture,129.99,2021-02-22T07:53:46.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000007820,Y,SUCCESS
7825,4,13,Glass Console Table,Entryway Furniture,129.99,2020-10-12T10:58:18.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000007825,Y,SUCCESS
7826,11,13,Glass Console Table,Entryway Furniture,129.99,2021-10-20T00:21:07.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007826,Y,SUCCESS
7860,2,13,Glass Console Table,Entryway Furniture,129.99,2021-10-30T14:12:09.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000007860,Y,SUCCESS
7877,4,13,Glass Console Table,Entryway Furniture,129.99,2021-08-21T04:46:39.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000007877,N,Insufficient Funds
7980,16,13,Glass Console Table,Entryway Furniture,129.99,2021-07-19T20:26:10.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000007980,N,Insufficient Funds
7981,8,13,Glass Console Table,Entryway Furniture,129.99,2021-08-14T03:34:40.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000007981,Y,SUCCESS
7992,11,13,Glass Console Table,Entryway Furniture,129.99,2020-01-01T20:32:37.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007992,N,Insufficient Funds
8010,15,13,Glass Console Table,Entryway Furniture,129.99,2021-01-02T08:48:09.000-06:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000008010,Y,SUCCESS
8026,16,13,Glass Console Table,Entryway Furniture,129.99,2021-11-28T16:06:11.000-06:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000008026,N,Network Error
8037,16,13,Glass Console Table,Entryway Furniture,129.99,2021-05-06T04:02:36.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000008037,N,Network Error
8054,8,13,Glass Console Table,Entryway Furniture,129.99,2020-11-04T10:17:03.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000008054,N,Insufficient Funds
8057,4,13,Glass Console Table,Entryway Furniture,129.99,2020-08-18T15:26:54.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000008057,N,Network Error
8094,7,13,Glass Console Table,Entryway Furniture,129.99,2021-08-20T12:13:21.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000008094,Y,SUCCESS
8110,20,13,Glass Console Table,Entryway Furniture,129.99,2021-09-18T10:24:47.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000008110,N,Network Error
7546,4,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-12-18T11:44:39.000-06:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000007546,Y,SUCCESS
7610,14,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-12-31T23:05:03.000-06:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000007610,Y,SUCCESS
7635,15,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-03-12T05:24:02.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000007635,Y,SUCCESS
7642,15,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-08-28T01:00:13.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000007642,Y,SUCCESS
7653,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-03-30T21:40:23.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000007653,N,Network Error
7667,19,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-02-12T21:08:30.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000007667,Y,SUCCESS
7681,4,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-06-18T17:33:41.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000007681,Y,SUCCESS
7686,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-12-25T02:46:28.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000007686,Y,SUCCESS
7755,10,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-05-31T08:56:35.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000007755,N,Network Error
7785,11,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-08-06T09:00:37.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000007785,Y,SUCCESS
7798,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-03-29T20:37:45.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000007798,N,Network Error
7827,15,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-07-11T11:03:09.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000007827,N,Network Error
7852,10,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-10-18T23:26:58.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000007852,Y,SUCCESS
7854,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-03-08T10:23:03.000-06:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000007854,Y,SUCCESS
7891,10,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-08-16T13:03:57.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000007891,Y,SUCCESS
7902,15,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-10-27T18:15:32.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000007902,N,Network Error
7933,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-12-04T18:09:25.000-06:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000007933,Y,SUCCESS
